PTU,oids,Latitude,Longitude
PTU-00509,3300010396,42.39,-85.37
PTU-00509,3300055138,68.35,19.05
PTU-00509,3300060357,38.91,-120.66
PTU-00509,3300037452,42.53,-72.19
PTU-00510,3300046673,68.35,19.05
PTU-00510,3300046698,68.35,19.05
PTU-00510,3300048774,68.35,19.05
PTU-00510,3300048826,68.35,19.05
PTU-00510,3300056791,68.35,19.05
PTU-00510,3300048775,68.35,19.05
PTU-00510,3300048777,68.35,19.05
PTU-00510,3300050131,68.35,19.05
PTU-00510,3300048776,68.35,19.05
PTU-00510,3300048771,68.35,19.05
PTU-00510,3300048762,68.35,19.05
PTU-00510,3300055138,68.35,19.05
PTU-00511,3300041809,38.98,-106.97
PTU-00511,3300047654,68.36,19.05
PTU-00511,3300050010,68.35,19.05
PTU-00511,3300048826,68.35,19.05
PTU-00511,3300048042,68.36,19.05
PTU-00511,3300050119,68.35,19.05
PTU-00511,3300047642,68.36,19.05
PTU-00511,3300050031,68.35,19.05
PTU-00511,3300047641,68.36,19.05
PTU-00511,3300047660,68.36,19.05
PTU-00511,3300052275,68.36,19.05
PTU-00511,3300048776,68.35,19.05
PTU-00512,3300009093,42.39,-85.37
PTU-00512,3300026116,42.39,-85.37
PTU-00512,3300013100,42.39,-85.37
PTU-00512,3300009551,42.39,-85.37
PTU-00512,3300026067,42.39,-85.37
PTU-00512,3300005614,42.39,-85.37
PTU-00512,3300009174,42.39,-85.37
PTU-00512,3300025911,42.39,-85.37
PTU-00512,3300025924,42.39,-85.37
PTU-00512,3300025913,42.39,-85.37
PTU-00512,3300013105,42.39,-85.37
PTU-00512,3300025933,42.39,-85.37
PTU-00513,3300025942,42.39,-85.37
PTU-00513,3300044699,41.9,-89.36
PTU-00513,3300025941,42.39,-85.37
PTU-00513,3300048909,42.41,-85.4
PTU-00513,3300010397,42.39,-85.37
PTU-00513,3300009177,42.39,-85.37
PTU-00513,3300005338,42.39,-85.37
PTU-00513,3300013306,42.39,-85.37
PTU-00513,3300005618,42.39,-85.37
PTU-00513,3300017792,42.39,-85.37
PTU-00513,3300013296,42.39,-85.37
PTU-00513,3300026142,42.39,-85.37
PTU-00514,3300048824,68.35,19.05
PTU-00514,3300046697,68.35,19.05
PTU-00514,3300048774,68.35,19.05
PTU-00514,3300046673,68.35,19.05
PTU-00514,3300048764,68.35,19.05
PTU-00514,3300048820,68.35,19.05
PTU-00514,3300056791,68.35,19.05
PTU-00514,3300050013,68.35,19.05
PTU-00514,3300048810,68.35,19.05
PTU-00514,3300048772,68.35,19.05
PTU-00514,3300048765,68.35,19.05
PTU-00514,3300048821,68.35,19.05
PTU-00515,3300005563,42.39,-85.37
PTU-00515,3300009093,42.39,-85.37
PTU-00515,3300005336,42.39,-85.37
PTU-00515,3300025904,42.39,-85.37
PTU-00515,3300009551,42.39,-85.37
PTU-00515,3300005614,42.39,-85.37
PTU-00515,3300005578,42.39,-85.37
PTU-00515,3300005341,42.39,-85.37
PTU-00515,3300005344,42.39,-85.37
PTU-00515,3300005616,42.39,-85.37
PTU-00515,3300025920,42.39,-85.37
PTU-00515,3300013104,42.39,-85.37
PTU-00516,3300046616,44.59,-123.19
PTU-00516,3300047673,46.12,-123.27
PTU-00516,3300042531,41.95,-103.7
PTU-00516,3300047321,46.12,-123.27
PTU-00516,3300046512,44.59,-123.19
PTU-00516,3300010367,38.99,-123.07
PTU-00516,3300046513,44.59,-123.19
PTU-00516,3300048089,46.12,-123.27
PTU-00516,3300014497,41.16,-96.41
PTU-00516,3300017792,42.39,-85.37
PTU-00516,3300025935,42.39,-85.37
PTU-00517,3300048999,33.67,-117.46
PTU-00517,3300025911,42.39,-85.37
PTU-00517,3300049001,33.7,-117.47
PTU-00517,3300050458,46.24,-122.17
PTU-00517,3300061640,40.05,-105.57
PTU-00518,3300042657,37.28,127.9
PTU-00518,3300025904,42.39,-85.37
PTU-00518,3300002067,42.39,-85.37
PTU-00518,3300002075,42.39,-85.37
PTU-00518,3300013307,42.39,-85.37
PTU-00518,3300025981,42.39,-85.37
PTU-00518,3300031548,38.5,-121.7
PTU-00518,3300005834,42.39,-85.37
PTU-00518,3300001990,42.39,-85.37
PTU-00518,3300025924,42.39,-85.37
PTU-00518,3300001989,42.39,-85.37
PTU-00518,3300026142,42.39,-85.37
PTU-00519,3300036790,35.5,-121.0
PTU-00519,3300052894,40.99,-106.61
PTU-00519,3300039513,65.16,-147.49
PTU-00519,3300061639,40.04,-105.58
PTU-00519,3300060666,40.04,-105.56
PTU-00519,3300037258,37.0,-122.2
PTU-00519,3300060645,65.18,-147.54
PTU-00519,3300050393,68.36,19.05
PTU-00520,2651869801,49.75,15.5
PTU-00520,3300009551,42.39,-85.37
PTU-00520,MGYA00645636,51.98,5.67
PTU-00520,3300005539,42.39,-85.37
PTU-00520,3300026041,42.39,-85.37
PTU-00520,PLSDB_NZ_CP015989.1,37.26,127.03
PTU-00520,2579778767,49.75,15.5
PTU-00521,3300049732,32.58,-110.85
PTU-00521,3300006845,35.84,-83.96
PTU-00521,3300045966,32.58,-110.85
PTU-00521,3300045944,32.58,-110.85
PTU-00521,3300045933,32.58,-110.85
PTU-00521,3300045941,32.58,-110.85
PTU-00521,3300045930,32.58,-110.85
PTU-00521,3300045932,32.58,-110.85
PTU-00521,3300045936,32.58,-110.85
PTU-00521,3300045947,32.58,-110.85
PTU-00521,3300050240,45.27,-97.84
PTU-00521,3300045968,32.58,-110.85
PTU-00522,3300047315,46.12,-123.27
PTU-00522,3300046455,46.12,-123.27
PTU-00522,3300049442,46.12,-123.27
PTU-00522,3300046499,46.12,-123.27
PTU-00522,3300046740,46.12,-123.27
PTU-00522,3300046707,46.12,-123.27
PTU-00522,3300047090,46.12,-123.27
PTU-00522,3300046642,46.12,-123.27
PTU-00522,3300046747,46.12,-123.27
PTU-00522,3300046459,46.12,-123.27
PTU-00522,3300047312,46.12,-123.27
PTU-00522,3300046721,46.12,-123.27
PTU-00523,3300036401,46.11,-122.99
PTU-00523,3300047089,46.12,-123.27
PTU-00523,3300046823,46.12,-123.27
PTU-00523,3300047440,46.12,-123.27
PTU-00523,3300046837,46.12,-123.27
PTU-00523,3300046724,46.12,-123.27
PTU-00523,3300046727,46.12,-123.27
PTU-00523,3300046836,46.12,-123.27
PTU-00523,3300046812,46.12,-123.27
PTU-00523,3300047314,46.12,-123.27
PTU-00523,3300046722,44.59,-123.19
PTU-00523,3300046718,46.12,-123.27
PTU-00524,3300046694,44.59,-123.19
PTU-00524,3300047320,44.59,-123.19
PTU-00524,3300047446,44.59,-123.19
PTU-00524,3300046794,44.59,-123.19
PTU-00524,3300049460,44.59,-123.19
PTU-00524,3300047323,44.59,-123.19
PTU-00524,3300046454,46.12,-123.27
PTU-00524,3300046506,44.59,-123.19
PTU-00524,3300046471,44.59,-123.19
PTU-00524,3300046457,44.59,-123.19
PTU-00524,3300047469,44.59,-123.19
PTU-00524,3300046460,44.59,-123.19
PTU-00525,3300047673,46.12,-123.27
PTU-00525,3300049442,46.12,-123.27
PTU-00525,3300046740,46.12,-123.27
PTU-00525,3300046517,46.12,-123.27
PTU-00525,3300047090,46.12,-123.27
PTU-00525,3300046473,46.12,-123.27
PTU-00525,3300047471,46.12,-123.27
PTU-00525,3300046747,46.12,-123.27
PTU-00525,3300046739,46.12,-123.27
PTU-00525,3300046463,46.12,-123.27
PTU-00525,3300035725,46.11,-122.99
PTU-00525,3300046717,46.12,-123.27
PTU-00526,3300049982,33.7,-117.47
PTU-00526,3300035668,38.78,-120.28
PTU-00526,3300044812,40.44,-106.05
PTU-00526,3300044807,40.37,-106.17
PTU-00526,3300044834,40.44,-106.05
PTU-00526,3300044813,40.44,-106.05
PTU-00526,3300044704,40.38,-106.1
PTU-00526,3300035690,38.79,-120.43
PTU-00526,3300044738,40.43,-106.25
PTU-00526,3300034384,38.97,-120.49
PTU-00526,3300044739,40.43,-106.25
PTU-00527,3300021479,42.48,-72.18
PTU-00527,3300060649,65.17,-147.48
PTU-00527,3300021477,42.48,-72.18
PTU-00527,3300043664,38.99,-107.06
PTU-00527,3300037846,42.53,-72.19
PTU-00527,3300043661,38.99,-107.06
PTU-00527,3300044515,38.93,-106.97
PTU-00527,3300037235,42.53,-72.19
PTU-00527,3300027889,38.0,-97.0
PTU-00527,3300020579,42.48,-72.18
PTU-00527,3300021168,42.48,-72.18
PTU-00528,3300010375,42.39,-85.37
PTU-00528,3300042657,37.28,127.9
PTU-00528,3300009093,42.39,-85.37
PTU-00528,MGYA00645714,51.98,5.67
PTU-00528,MGYA00645686,51.98,5.67
PTU-00528,3300031901,38.5,-121.7
PTU-00528,MGYA00645589,51.98,5.67
PTU-00528,MGYA00645559,51.98,5.67
PTU-00528,3300005616,42.39,-85.37
PTU-00528,3300031911,38.5,-121.7
PTU-00528,MGYA00645670,51.98,5.67
PTU-00529,MGYA00645709,32.02,118.5
PTU-00529,MGYA00645718,32.02,118.5
PTU-00529,3300020215,33.3,-116.25
PTU-00529,MGYA00645760,32.02,118.5
PTU-00529,MGYA00645732,32.02,118.5
PTU-00529,MGYA00645703,32.02,118.5
PTU-00529,MGYA00645762,32.02,118.5
PTU-00529,MGYA00645700,32.02,118.5
PTU-00529,MGYA00645715,32.02,118.5
PTU-00529,MGYA00645778,32.02,118.5
PTU-00529,MGYA00645712,32.02,118.5
PTU-00530,3300005355,42.39,-85.37
PTU-00530,3300025941,42.39,-85.37
PTU-00530,3300025735,42.39,-85.37
PTU-00530,3300005331,42.39,-85.37
PTU-00530,3300025931,42.39,-85.37
PTU-00530,3300009177,42.39,-85.37
PTU-00530,3300005842,42.39,-85.37
PTU-00530,3300005843,42.39,-85.37
PTU-00530,3300009011,42.39,-85.37
PTU-00530,2510917021,38.0,-97.0
PTU-00531,3300049169,35.88,-106.3
PTU-00531,3300049138,35.88,-106.3
PTU-00531,3300009095,41.77,-111.81
PTU-00531,3300049136,35.88,-106.3
PTU-00531,3300053165,35.88,-106.3
PTU-00531,3300049168,35.88,-106.3
PTU-00531,3300051852,45.27,-97.84
PTU-00531,3300049165,35.88,-106.3
PTU-00532,3300046810,44.59,-123.19
PTU-00532,3300047470,44.59,-123.19
PTU-00532,3300047443,44.59,-123.19
PTU-00532,3300046520,44.59,-123.19
PTU-00532,3300033180,45.65,-122.84
PTU-00532,3300046538,44.59,-123.19
PTU-00532,3300046525,44.59,-123.19
PTU-00532,3300046506,44.59,-123.19
PTU-00532,3300046660,44.59,-123.19
PTU-00532,3300046501,44.59,-123.19
PTU-00532,3300046530,44.59,-123.19
PTU-00533,3300046529,46.12,-123.27
PTU-00533,3300046455,46.12,-123.27
PTU-00533,3300048088,46.12,-123.27
PTU-00533,3300046477,46.12,-123.27
PTU-00533,3300047317,46.12,-123.27
PTU-00533,3300047446,44.59,-123.19
PTU-00533,3300046463,46.12,-123.27
PTU-00533,3300046665,44.59,-123.19
PTU-00533,3300046536,46.12,-123.27
PTU-00533,3300046476,46.12,-123.27
PTU-00533,3300046689,46.12,-123.27
PTU-00534,3300046697,68.35,19.05
PTU-00534,3300048777,68.35,19.05
PTU-00534,3300046698,68.35,19.05
PTU-00534,3300056791,68.35,19.05
PTU-00534,3300050027,68.35,19.05
PTU-00534,3300049724,68.35,19.05
PTU-00534,3300050009,68.35,19.05
PTU-00534,3300048772,68.35,19.05
PTU-00534,3300048775,68.35,19.05
PTU-00534,3300050352,68.35,19.05
PTU-00534,3300050026,68.35,19.05
PTU-00535,3300036401,46.11,-122.99
PTU-00535,3300046817,46.12,-123.27
PTU-00535,3300047089,46.12,-123.27
PTU-00535,3300046837,46.12,-123.27
PTU-00535,3300049440,46.12,-123.27
PTU-00535,3300046782,46.12,-123.27
PTU-00535,3300046724,46.12,-123.27
PTU-00535,3300047316,46.12,-123.27
PTU-00535,3300046511,46.12,-123.27
PTU-00535,3300047314,46.12,-123.27
PTU-00535,3300046722,44.59,-123.19
PTU-00536,3300048814,68.35,19.05
PTU-00536,3300048778,68.35,19.05
PTU-00536,3300050032,68.35,19.05
PTU-00536,3300046697,68.35,19.05
PTU-00536,3300048825,68.35,19.05
PTU-00536,3300050013,68.35,19.05
PTU-00536,3300048041,68.36,19.05
PTU-00536,3300048765,68.35,19.05
PTU-00536,3300048772,68.35,19.05
PTU-00536,3300050130,68.35,19.05
PTU-00536,3300048775,68.35,19.05
PTU-00537,3300051099,43.3,-89.33
PTU-00537,3300045000,38.91,-120.66
PTU-00537,3300044691,40.37,-106.1
PTU-00537,3300047320,44.59,-123.19
PTU-00537,3300044833,40.44,-106.05
PTU-00537,3300044684,14.75,-16.85
PTU-00537,3300049259,33.67,-117.46
PTU-00537,3300050235,45.27,-97.84
PTU-00537,3300044840,40.5,-106.07
PTU-00537,3300036800,36.5,-121.8
PTU-00538,3300060663,39.1,-96.56
PTU-00538,3300036796,-34.5,150.0
PTU-00538,3300041966,39.1,-96.61
PTU-00538,3300059579,38.91,-120.66
PTU-00538,3300005618,42.39,-85.37
PTU-00538,3300010863,9.11,-79.84
PTU-00538,3300060357,38.91,-120.66
PTU-00538,3300060643,33.4,-97.57
PTU-00538,3300048909,42.41,-85.4
PTU-00538,3300036832,-33.6,150.0
PTU-00538,3300061216,33.4,-97.57
PTU-00539,3300041967,41.92,-93.75
PTU-00539,3300009840,38.87,-122.43
PTU-00539,3300010040,38.87,-122.43
PTU-00539,3300037536,42.01,-93.74
PTU-00539,3300041966,39.1,-96.61
PTU-00539,3300037632,42.01,-93.74
PTU-00539,3300010041,38.87,-122.43
PTU-00539,3300009789,38.87,-122.43
PTU-00539,3300038976,40.06,-88.21
PTU-00539,3300037529,42.01,-93.74
PTU-00539,3300038400,40.06,-88.21
PTU-00540,3300005437,42.48,-85.45
PTU-00540,3300005434,42.48,-85.45
PTU-00540,3300005439,42.48,-85.45
PTU-00540,3300025915,42.48,-85.45
PTU-00540,3300020129,42.49,-85.46
PTU-00540,3300006028,42.48,-85.45
PTU-00540,3300025929,42.48,-85.45
PTU-00540,3300025939,42.48,-85.45
PTU-00540,3300006173,42.48,-85.45
PTU-00540,3300020118,42.49,-85.46
PTU-00540,3300005436,42.48,-85.45
PTU-00541,3300048814,68.35,19.05
PTU-00541,3300005607,40.8,-76.34
PTU-00541,3300056587,68.35,19.05
PTU-00541,3300041809,38.98,-106.97
PTU-00541,3300026116,42.39,-85.37
PTU-00541,3300005329,42.39,-85.37
PTU-00541,3300027706,40.8,-76.34
PTU-00541,3300050021,68.35,19.05
PTU-00541,3300050028,68.35,19.05
PTU-00541,3300010048,9.11,-79.84
PTU-00542,3300044709,42.41,-85.4
PTU-00542,3300005444,42.39,-85.37
PTU-00542,3300055273,41.55,-70.64
PTU-00542,3300005406,42.39,-85.37
PTU-00542,3300044983,42.41,-85.4
PTU-00542,3300025885,42.39,-85.37
PTU-00542,3300005577,42.39,-85.37
PTU-00542,3300005545,42.39,-85.37
PTU-00542,3300010399,42.39,-85.37
PTU-00542,3300005549,42.39,-85.37
PTU-00542,3300005546,42.39,-85.37
PTU-00543,3300048825,68.35,19.05
PTU-00543,3300048823,68.35,19.05
PTU-00543,3300048820,68.35,19.05
PTU-00543,3300056791,68.35,19.05
PTU-00543,3300050031,68.35,19.05
PTU-00543,3300048791,68.35,19.05
PTU-00543,3300048041,68.36,19.05
PTU-00543,3300048772,68.35,19.05
PTU-00543,3300048776,68.35,19.05
PTU-00543,3300050130,68.35,19.05
PTU-00543,3300048042,68.36,19.05
PTU-00544,3300041967,41.92,-93.75
PTU-00544,3300042835,38.92,-106.95
PTU-00544,3300042877,38.92,-106.95
PTU-00544,3300028878,38.92,-106.96
PTU-00544,3300028744,38.92,-106.95
PTU-00544,3300042822,38.92,-106.95
PTU-00544,3300043497,38.92,-106.95
PTU-00544,3300042828,38.92,-106.95
PTU-00544,3300042871,38.92,-106.95
PTU-00544,3300028814,38.92,-106.95
PTU-00544,3300042823,38.92,-106.95
PTU-00545,3300005367,42.39,-85.37
PTU-00545,3300005614,42.39,-85.37
PTU-00545,3300021444,-19.28,-43.59
PTU-00545,3300028381,42.39,-85.37
PTU-00545,3300001979,42.39,-85.37
PTU-00545,3300005353,42.39,-85.37
PTU-00545,3300005843,42.39,-85.37
PTU-00545,3300026078,42.39,-85.37
PTU-00545,3300009092,42.39,-85.37
PTU-00545,3300039441,-19.28,-43.59
PTU-00545,3300026142,42.39,-85.37
PTU-00546,3300046518,44.59,-123.19
PTU-00546,3300046648,44.59,-123.19
PTU-00546,3300048909,42.41,-85.4
PTU-00546,3300049460,44.59,-123.19
PTU-00546,3300047323,44.59,-123.19
PTU-00546,3300046660,44.59,-123.19
PTU-00546,3300046471,44.59,-123.19
PTU-00546,3300036781,37.0,-122.2
PTU-00546,2740892515,49.75,15.5
PTU-00546,3300046452,44.59,-123.19
PTU-00546,3300047472,44.59,-123.19
PTU-00547,3300048759,68.35,19.05
PTU-00547,3300050176,68.36,19.05
PTU-00547,3300050392,68.36,19.05
PTU-00547,3300048770,68.35,19.05
PTU-00547,3300048823,68.35,19.05
PTU-00547,3300047662,68.36,19.05
PTU-00547,3300048046,68.36,19.05
PTU-00547,3300048047,68.36,19.05
PTU-00547,3300047656,68.36,19.05
PTU-00547,3300052789,68.36,19.05
PTU-00547,3300047652,68.36,19.05
PTU-00548,MGYA00645709,32.02,118.5
PTU-00548,MGYA00645718,32.02,118.5
PTU-00548,MGYA00645760,32.02,118.5
PTU-00548,MGYA00645732,32.02,118.5
PTU-00548,MGYA00645723,32.02,118.5
PTU-00548,MGYA00645706,32.02,118.5
PTU-00548,MGYA00645762,32.02,118.5
PTU-00548,MGYA00645700,32.02,118.5
PTU-00548,MGYA00645715,32.02,118.5
PTU-00548,MGYA00645778,32.02,118.5
PTU-00548,MGYA00645703,32.02,118.5
PTU-00549,3300049732,32.58,-110.85
PTU-00549,3300045966,32.58,-110.85
PTU-00549,3300018429,44.47,-109.63
PTU-00549,3300045944,32.58,-110.85
PTU-00549,3300045930,32.58,-110.85
PTU-00549,3300045952,32.58,-110.85
PTU-00549,3300049734,32.58,-110.85
PTU-00549,3300041965,46.25,-119.73
PTU-00549,3300045910,32.58,-110.85
PTU-00549,3300045884,32.58,-110.85
PTU-00549,3300045968,32.58,-110.85
PTU-00550,3300060649,65.17,-147.48
PTU-00550,3300060654,40.04,-105.55
PTU-00550,3300061179,45.84,-122.0
PTU-00550,3300036795,36.5,-121.8
PTU-00550,3300036805,36.5,-121.8
PTU-00550,3300049004,33.67,-117.46
PTU-00550,3300036829,35.5,-121.0
PTU-00550,3300036818,35.5,-121.0
PTU-00550,3300036800,36.5,-121.8
PTU-00550,3300060889,45.82,-122.0
PTU-00551,3300050032,68.35,19.05
PTU-00551,3300048824,68.35,19.05
PTU-00551,3300048825,68.35,19.05
PTU-00551,3300048823,68.35,19.05
PTU-00551,3300060650,63.88,-149.21
PTU-00551,3300050013,68.35,19.05
PTU-00551,3300050017,68.35,19.05
PTU-00551,3300044816,40.5,-106.07
PTU-00551,3300048810,68.35,19.05
PTU-00551,3300048765,68.35,19.05
PTU-00551,3300048791,68.35,19.05
PTU-00552,3300033551,42.67,-77.03
PTU-00552,3300042142,41.18,-98.0
PTU-00552,3300025735,42.39,-85.37
PTU-00552,3300028597,42.67,-77.03
PTU-00552,3300009011,42.39,-85.37
PTU-00552,3300028587,42.67,-77.03
PTU-00552,3300012822,43.07,-89.4
PTU-00552,3300028592,42.67,-77.03
PTU-00552,3300028596,42.67,-77.03
PTU-00552,3300028608,42.67,-77.03
PTU-00552,3300028589,42.67,-77.03
PTU-00553,MGYA00645709,32.02,118.5
PTU-00553,MGYA00645718,32.02,118.5
PTU-00553,MGYA00645760,32.02,118.5
PTU-00553,MGYA00645732,32.02,118.5
PTU-00553,MGYA00645723,32.02,118.5
PTU-00553,MGYA00645706,32.02,118.5
PTU-00553,MGYA00645703,32.02,118.5
PTU-00553,MGYA00645700,32.02,118.5
PTU-00553,MGYA00645715,32.02,118.5
PTU-00553,MGYA00645778,32.02,118.5
PTU-00553,MGYA00645712,32.02,118.5
PTU-00554,PLSDB_NZ_CP035963.1,52.76,23.87
PTU-00554,PLSDB_NZ_CP035975.1,52.76,23.87
PTU-00554,PLSDB_NZ_CP036028.1,52.76,23.87
PTU-00554,2703719227,51.0,9.0
PTU-00554,2826830488,38.0,-97.0
PTU-00554,2775507172,38.0,-97.0
PTU-00554,2775507171,38.0,-97.0
PTU-00554,2826937890,38.0,-97.0
PTU-00554,2826621679,38.0,-97.0
PTU-00555,3300048814,68.35,19.05
PTU-00555,3300050117,68.35,19.05
PTU-00555,3300056587,68.35,19.05
PTU-00555,3300050118,68.35,19.05
PTU-00555,3300048044,68.36,19.05
PTU-00555,3300056791,68.35,19.05
PTU-00555,3300050119,68.35,19.05
PTU-00555,3300050027,68.35,19.05
PTU-00555,3300050013,68.35,19.05
PTU-00555,3300050017,68.35,19.05
PTU-00555,3300050033,68.35,19.05
PTU-00556,3300049030,38.53,-121.78
PTU-00556,3300049207,38.53,-121.78
PTU-00556,3300049208,38.53,-121.78
PTU-00556,3300049053,38.53,-121.78
PTU-00556,3300049022,38.53,-121.78
PTU-00556,3300049194,38.53,-121.78
PTU-00556,3300049025,38.53,-121.78
PTU-00556,3300049708,37.85,-122.29
PTU-00556,3300049044,38.53,-121.78
PTU-00556,3300049181,38.53,-121.78
PTU-00556,3300049195,38.53,-121.78
PTU-00557,3300048088,46.12,-123.27
PTU-00557,3300047321,46.12,-123.27
PTU-00557,3300047317,46.12,-123.27
PTU-00557,3300046517,46.12,-123.27
PTU-00557,3300046679,46.12,-123.27
PTU-00557,3300046690,46.12,-123.27
PTU-00557,3300046516,46.12,-123.27
PTU-00557,3300046463,46.12,-123.27
PTU-00557,3300047444,46.12,-123.27
PTU-00557,3300047322,46.12,-123.27
PTU-00557,3300047319,46.12,-123.27
PTU-00558,3300021181,42.48,-72.18
PTU-00558,3300021477,42.48,-72.18
PTU-00558,3300054953,48.9,13.56
PTU-00558,3300060644,65.17,-147.52
PTU-00558,3300040718,65.16,-147.49
PTU-00558,3300021401,42.48,-72.18
PTU-00558,3300021405,42.48,-72.18
PTU-00558,3300050350,68.36,19.04
PTU-00558,3300052304,47.51,-93.45
PTU-00558,3300060889,45.82,-122.0
PTU-00559,3300046518,44.59,-123.19
PTU-00559,MGYA00521144,41.16,-96.41
PTU-00559,3300015265,41.16,-96.68
PTU-00559,3300046524,44.59,-123.19
PTU-00559,3300046665,44.59,-123.19
PTU-00559,3300046506,44.59,-123.19
PTU-00559,3300046515,44.59,-123.19
PTU-00559,3300013104,42.39,-85.37
PTU-00559,3300009101,42.39,-85.37
PTU-00559,3300047469,44.59,-123.19
PTU-00559,MGYA00375037,41.16,-96.68
PTU-00560,3300041809,38.98,-106.97
PTU-00560,3300048826,68.35,19.05
PTU-00560,3300046698,68.35,19.05
PTU-00560,3300048827,68.35,19.05
PTU-00560,3300050021,68.35,19.05
PTU-00560,3300050373,68.35,19.05
PTU-00560,3300049719,68.35,19.05
PTU-00560,3300048780,68.35,19.05
PTU-00560,3300048821,68.35,19.05
PTU-00560,3300048771,68.35,19.05
PTU-00560,3300050026,68.35,19.05
PTU-00561,3300047310,46.12,-123.27
PTU-00561,3300047089,46.12,-123.27
PTU-00561,3300046837,46.12,-123.27
PTU-00561,3300049440,46.12,-123.27
PTU-00561,3300027857,40.8,-76.34
PTU-00561,3300046463,46.12,-123.27
PTU-00561,3300047316,46.12,-123.27
PTU-00561,3300047322,46.12,-123.27
PTU-00561,3300046829,46.12,-123.27
PTU-00561,3300047314,46.12,-123.27
PTU-00561,3300046718,46.12,-123.27
PTU-00562,3300005563,42.39,-85.37
PTU-00562,3300009093,42.39,-85.37
PTU-00562,3300005530,42.39,-85.37
PTU-00562,3300009551,42.39,-85.37
PTU-00562,3300013105,42.39,-85.37
PTU-00562,3300010371,42.39,-85.37
PTU-00562,3300025949,42.39,-85.37
PTU-00562,3300025921,42.39,-85.37
PTU-00562,3300025912,42.39,-85.37
PTU-00562,3300013104,42.39,-85.37
PTU-00562,3300025913,42.39,-85.37
PTU-00563,3300049576,29.41,-82.17
PTU-00563,3300052894,40.99,-106.61
PTU-00563,3300049579,29.41,-82.17
PTU-00563,MGYA00572450,51.0,3.75
PTU-00563,3300048802,68.35,19.04
PTU-00563,3300049568,29.41,-82.17
PTU-00563,3300049570,29.41,-82.17
PTU-00563,MGYA00572448,51.0,3.75
PTU-00563,3300025914,42.39,-85.37
PTU-00563,3300010396,42.39,-85.37
PTU-00563,3300036820,37.0,-122.2
PTU-00564,3300005440,42.39,-85.37
PTU-00564,3300005444,42.39,-85.37
PTU-00564,3300028380,42.39,-85.37
PTU-00564,3300025885,42.39,-85.37
PTU-00564,3300025961,42.39,-85.37
PTU-00564,3300036857,26.65,-80.63
PTU-00564,3300010403,42.39,-85.37
PTU-00564,3300005549,42.39,-85.37
PTU-00564,3300009553,42.39,-85.37
PTU-00564,3300005546,42.39,-85.37
PTU-00564,3300005617,42.39,-85.37
PTU-00565,3300027909,35.84,-83.96
PTU-00565,3300060887,17.97,-66.86
PTU-00565,3300006845,35.84,-83.96
PTU-00565,3300005937,18.4,-66.05
PTU-00565,3300009147,35.84,-83.96
PTU-00565,3300060898,17.97,-66.86
PTU-00565,3300050501,35.84,-83.96
PTU-00565,3300006847,35.84,-83.96
PTU-00565,3300009156,35.84,-83.96
PTU-00565,3300039406,-35.12,141.98
PTU-00566,3300047662,68.36,19.05
PTU-00566,3300050391,68.36,19.05
PTU-00566,3300050013,68.35,19.05
PTU-00566,3300056815,68.35,19.05
PTU-00566,3300021076,68.35,19.05
PTU-00566,3300048045,68.36,19.05
PTU-00566,3300048775,68.35,19.05
PTU-00566,3300048043,68.36,19.05
PTU-00566,3300052275,68.36,19.05
PTU-00566,3300050026,68.35,19.05
PTU-00566,3300048042,68.36,19.05
PTU-00567,3300048825,68.35,19.05
PTU-00567,3300056870,68.35,19.05
PTU-00567,3300056791,68.35,19.05
PTU-00567,3300048827,68.35,19.05
PTU-00567,3300050027,68.35,19.05
PTU-00567,3300050028,68.35,19.05
PTU-00567,3300050017,68.35,19.05
PTU-00567,3300049718,68.35,19.05
PTU-00567,3300048780,68.35,19.05
PTU-00567,3300050035,68.36,19.04
PTU-00567,3300048043,68.36,19.05
PTU-00568,3300027884,38.0,-97.0
PTU-00568,3300037852,42.53,-72.19
PTU-00568,3300043783,42.3,-72.12
PTU-00568,3300050119,68.35,19.05
PTU-00568,3300037840,42.53,-72.19
PTU-00568,3300005712,38.0,-97.0
PTU-00568,3300044946,42.3,-72.12
PTU-00568,3300044977,42.3,-72.12
PTU-00568,3300037845,42.53,-72.19
PTU-00568,3300046479,68.36,19.04
PTU-00568,3300005921,38.0,-97.0
PTU-00569,3300005563,42.39,-85.37
PTU-00569,3300042657,37.28,127.9
PTU-00569,3300025933,42.39,-85.37
PTU-00569,3300002075,42.39,-85.37
PTU-00569,3300013307,42.39,-85.37
PTU-00569,3300025949,42.39,-85.37
PTU-00569,3300005616,42.39,-85.37
PTU-00569,3300013102,42.39,-85.37
PTU-00569,3300001989,42.39,-85.37
PTU-00569,3300005457,42.39,-85.37
PTU-00570,3300010375,42.39,-85.37
PTU-00570,3300025904,42.39,-85.37
PTU-00570,3300025981,42.39,-85.37
PTU-00570,3300026067,42.39,-85.37
