KO	Meta	Isolate	log_odds	p	padj
K00446	253.0	237.0	-2.374236759645246	1.8858248764907533e-122	3.6379857401639806e-122
K19588	1655.0	1427.0	-2.4399670348105453	0.0	0.0
K08723	705.0	561.0	-2.2483310012380637	4.955182778909899e-266	1.648874110085101e-265
K02371	275.0	218.0	-2.2053133631832558	7.522923022515009e-103	1.3322064532091643e-102
K10623	179.0	204.0	-2.5659715678153803	5.0006436905897475e-116	9.457410726009613e-116
K15268	649.0	671.0	-2.5250798629102933	0.0	0.0
K07378	155.0	49.0	-1.2789078978687214	6.7132365352433146e-12	6.892146078002977e-12
K10201	903.0	1054.0	-2.6964771147680913	0.0	0.0
K12957	1222.0	1075.0	-2.4133784515921706	0.0	0.0
K13074	560.0	488.0	-2.331042552163427	4.4792815755676854e-243	1.3686541873363617e-242
K10531	40.0	104.0	-3.3652108108614702	1.8048570567198906e-79	2.739837568976421e-79
K18326	1161.0	830.0	-2.172492756618789	0.0	0.0
K06956	248.0	224.0	-2.3363490065605497	1.3727419648776066e-113	2.5661410078787062e-113
K07408	77.0	132.0	-2.9615801907745056	1.0955423240729489e-88	1.7767085359317773e-88
K18898	1018.0	884.0	-2.375843155260299	0.0	0.0
K24269	214.0	349.0	-2.941388971408136	3.824668183155399e-229	1.110373232535782e-228
K26138	336.0	431.0	-2.711748088824731	4.195484659588481e-258	1.354673576738821e-257
K15576	68.0	109.0	-2.8915270054709477	9.028190081766048e-72	1.2958777853105295e-71
K18928	121.0	109.0	-2.321043441829873	7.176221930302835e-56	9.2696722793285e-56
K20459	4293.0	2691.0	-2.3015632690454275	0.0	0.0
K12375	120.0	122.0	-2.442616729880439	2.806340800255889e-66	3.901764222010409e-66
K11635	4470.0	2712.0	-2.2707822434886404	0.0	0.0
K17078	45.0	66.0	-2.7960839867035827	1.1987469601751974e-42	1.4006824023698993e-42
K20253	580.0	299.0	-1.7826441020601569	5.39637105396076e-105	9.651795085084101e-105
K00697	71.0	73.0	-2.4480286094349593	1.7531477176477222e-40	2.0229870437741457e-40
K18687	1305.0	1182.0	-2.4569728751587703	0.0	0.0
K06307	3.0	159.0	-6.120993992947674	3.9233036814805113e-168	9.004539338613382e-168
K13636	2158.0	1366.0	-2.116261231349782	0.0	0.0
K19578	1909.0	1399.0	-2.2704012861899727	0.0	0.0
K24703	89.0	127.0	-2.7794045419479807	7.435391918919516e-80	1.1321508887184231e-79
K00038	3369.0	2046.0	-2.167651004756716	0.0	0.0
K24966	606.0	617.0	-2.5029743402315896	0.0	0.0
K21727	150.0	225.0	-2.842155524407465	2.6932844370137346e-143	5.674366201331418e-143
K13677	254.0	344.0	-2.7552900433397927	2.1033326246863257e-210	5.6148666228300215e-210
K22394	113.0	137.0	-2.619236044434812	1.7409991831804014e-80	2.665522442484699e-80
K18382	1472.0	1239.0	-2.3901159311572813	0.0	0.0
K04882	512.0	480.0	-2.4034722652004312	1.6059261623991408e-248	5.0140138536751225e-248
K17489	118.0	148.0	-2.654332399018831	4.1463076899064187e-88	6.685353802656582e-88
K11610	4390.0	2348.0	-2.080125148980516	0.0	0.0
K00091	915.0	772.0	-2.3328108791155784	0.0	0.0
K18248	565.0	587.0	-2.519593754082556	7.06e-321	2.815e-320
K19650	3658.0	2147.0	-2.147077403706498	0.0	0.0
K02623	2850.0	1644.0	-2.0577448998879744	0.0	0.0
K07544	728.0	538.0	-2.1711784048662794	5.908741419197999e-244	1.814284305784401e-243
K18137	387.0	419.0	-2.5405259340681243	1.2266593204579785e-232	3.6093477537329944e-232
K26185	164.0	115.0	-2.0725125276799763	5.234794423516915e-51	6.510019983355528e-51
K23254	628.0	772.0	-2.711891474395634	0.0	0.0
K01453	82.0	78.0	-2.371741908463164	1.5022026892470478e-41	1.7406365265500268e-41
K18022	520.0	514.0	-2.4606890288386145	1.2543630897343696e-273	4.302637228349126e-273
K01751	31.0	69.0	-3.2033089737754423	5.150132278657406e-51	6.406324503605635e-51
K03757	288.0	262.0	-2.3478312562595542	3.044990648297086e-133	6.151397001481164e-133
K19349	134.0	294.0	-3.2295868041676803	1.5898796992667733e-212	4.2853162184757806e-212
K06365	9.0	307.0	-5.878417914169259	1.3181e-319	5.2348e-319
K02852	60.0	58.0	-2.3855462304467667	1.5391643759409195e-31	1.6844701037395377e-31
K15643	59.0	147.0	-3.3328845962483102	1.566861848661756e-110	2.881690832940901e-110
K07661	1674.0	1463.0	-2.4586653578122757	0.0	0.0
K16561	171.0	82.0	-1.6920145940439697	3.801289659578672e-28	4.097472797066291e-28
K05654	416.0	422.0	-2.475633425322278	4.338898479780826e-227	1.2445133783930341e-226
K00448	191.0	208.0	-2.521133419860147	7.764381199817141e-116	1.4645582315888603e-115
K09695	4276.0	2667.0	-2.2923310182662004	0.0	0.0
K14085	1473.0	1328.0	-2.471829740176965	0.0	0.0
K15747	25.0	95.0	-3.73010386235098	2.5881403033069612e-79	3.9170162100215357e-79
K22229	621.0	633.0	-2.5061016284014226	0.0	0.0
K06447	1657.0	1427.0	-2.438737493421742	0.0	0.0
K14937	46.0	96.0	-3.1483233986694974	4.2755859067269225e-69	6.026494292397532e-69
K16416	156.0	277.0	-3.0168435006723167	2.7913789182152454e-187	6.84584996200879e-187
K07438	27.0	97.0	-3.6768446670363195	4.985556250085689e-80	7.602821467852962e-80
K10715	175.0	157.0	-2.322134005995508	1.1394028510502974e-79	1.7322797444019093e-79
K07786	1184.0	843.0	-2.1699513178170955	0.0	0.0
K05275	1010.0	840.0	-2.3267262129674577	0.0	0.0
K04761	4304.0	1903.0	-1.8161384437705717	0.0	0.0
K19093	277.0	30.0	-0.21940800676895034	0.2990802715665192	0.2999787702794168
K13772	253.0	259.0	-2.465452848267843	7.315850793536913e-140	1.5227672807162454e-139
K24700	69.0	35.0	-1.7509648413239591	1.9057373983365122e-13	1.9633682145380074e-13
K22747	126.0	202.0	-2.9052606406440704	6.192432731275223e-132	1.2424560544161184e-131
K14681	30.0	73.0	-3.2911353772770866	3.118385042327424e-55	4.007408850904731e-55
K18129	479.0	424.0	-2.3392145165131617	1.0643240921386317e-212	2.873388168965104e-212
K22294	828.0	769.0	-2.4292786971739084	0.0	0.0
K16126	982.0	961.0	-2.5063917749131073	0.0	0.0
K00490	27.0	100.0	-3.7073727431189	5.52533885436816e-83	8.617532538983415e-83
K19648	1446.0	1211.0	-2.3812949847562477	0.0	0.0
K00609	48.0	80.0	-2.9243721943464	8.552132765243412e-54	1.087584583248832e-53
K08749	115.0	126.0	-2.5173754092688023	7.266444709701324e-71	1.0355821031924938e-70
K23248	290.0	379.0	-2.7239912781487456	1.5352232828154363e-228	4.436467513179288e-228
K14981	1492.0	1401.0	-2.5231462198203323	0.0	0.0
K00480	312.0	240.0	-2.1776271385726313	3.676190394491676e-111	6.783478811943372e-111
K20709	79.0	147.0	-3.044989233120408	2.3125089203291398e-101	4.0535683139686146e-101
K19595	1187.0	893.0	-2.2318713344052044	0.0	0.0
K18020	280.0	364.0	-2.716852052171692	5.705799328768872e-219	1.5726275750398738e-218
K21190	1399.0	1188.0	-2.39234308601366	0.0	0.0
K16870	212.0	230.0	-2.519984701280561	9.02501973904068e-128	1.770360315437357e-127
K19743	203.0	230.0	-2.5632553910630094	2.3433861444643646e-130	4.666273483688882e-130
K00046	4408.0	2344.0	-2.073423016464042	0.0	0.0
K12067	621.0	301.0	-1.7209006027171694	1.680295250405469e-100	2.9320273916482883e-100
K03309	252.0	224.0	-2.320368493178441	1.2664521550905584e-112	2.354265921564037e-112
K00815	293.0	307.0	-2.494334353413535	1.3040705939546863e-167	2.9889178647711987e-167
K22129	77.0	240.0	-3.56968783812562	2.7256654315080256e-190	6.757491327223858e-190
K10977	152.0	190.0	-2.656275227629405	1.3105700529391948e-112	2.4353747031983256e-112
K18087	247.0	359.0	-2.8277001504831656	7.704032570410177e-226	2.1971409517434032e-225
K02229	72.0	86.0	-2.5976866362300353	9.58884833893017e-51	1.1912913044247652e-50
K13670	121.0	95.0	-2.1831615238495568	2.3577652811395012e-45	2.80867947857912e-45
K22844	190.0	301.0	-2.906327383625748	1.6735457759504371e-195	4.241456096133497e-195
K18534	119.0	100.0	-2.2511092864358173	1.6507232165969637e-49	2.0306612303408486e-49
K11521	1728.0	1481.0	-2.441269093850651	0.0	0.0
K15063	361.0	223.0	-1.9563318002683148	8.70516095955645e-90	1.4214361292943822e-89
K04109	135.0	210.0	-2.876361753734228	1.2660577072546222e-135	2.5826545816420155e-135
K00817	741.0	764.0	-2.533920626789161	0.0	0.0
K10681	2724.0	1778.0	-2.2037274140025884	0.0	0.0
K24153	30.0	120.0	-3.7887335957208332	7.256045299118479e-101	1.2692376827797886e-100
K21304	158.0	88.0	-1.8412907600390445	9.233508754882115e-34	1.0255358581603378e-33
K00027	78.0	60.0	-2.160365818034936	6.970009122631876e-29	7.542308920946507e-29
K03765	91.0	10.0	-0.2887332452643262	0.4711394458538783	0.4720821018079676
K11618	2443.0	1777.0	-2.3150419201051706	0.0	0.0
K07217	67.0	75.0	-2.5321465472799143	3.3223067016533113e-43	3.8956010212783386e-43
K18830	284.0	240.0	-2.2716494036544117	2.5087820202193386e-117	4.764497670556863e-117
K13019	46.0	56.0	-2.611684751136553	7.642657881876201e-34	8.494103566896586e-34
K08365	675.0	687.0	-2.5112610589911264	0.0	0.0
K02477	156.0	72.0	-1.6538005918968859	3.837033053745916e-24	4.070294753899501e-24
K06154	489.0	629.0	-2.739234454469175	0.0	0.0
K13082	63.0	70.0	-2.524138097401844	2.714469328389025e-40	3.1250718153039626e-40
K07493	325.0	299.0	-2.3633195783719687	6.464075153523523e-153	1.4105485128037387e-152
K19628	529.0	457.0	-2.318665462348614	2.1659299304298457e-226	6.1876651977140144e-226
K00052	155.0	236.0	-2.858449416724729	4.0839592247048194e-151	8.853882163342743e-151
K16553	64.0	126.0	-3.097125272088642	1.191018590681856e-88	1.9309229854757962e-88
K08159	1384.0	904.0	-2.0899922317347026	0.0	0.0
K23364	515.0	441.0	-2.3079367150644283	2.4786070655494115e-217	6.801569416039152e-217
K25892	168.0	214.0	-2.67804626527968	9.992037344407374e-128	1.9585175350603572e-127
K17731	27.0	90.0	-3.6018622905269564	3.607352316288785e-73	5.230347539077659e-73
K01782	110.0	117.0	-2.4868588972053303	5.266398359896518e-65	7.249621491578274e-65
K05708	235.0	275.0	-2.600917302084082	4.862638724023476e-158	1.082796564246757e-157
K23227	69.0	244.0	-3.6949584926802057	5.375228347024638e-199	1.3825959713353564e-198
K07309	94.0	120.0	-2.668166279266701	3.1182018004794814e-72	4.4989785700954317e-72
K25503	158.0	51.0	-1.2992955970638302	1.3319614772551946e-12	1.3691426679174909e-12
K12211	132.0	32.0	-1.021046641717051	4.6336300790211745e-6	4.688870364869275e-6
K14451	207.0	193.0	-2.3645390304280194	1.192324839733235e-99	2.066861473653181e-99
K18892	728.0	784.0	-2.5802843702748697	0.0	0.0
K14059	5608.0	263.0	0.674878422274447	3.1526896421143977e-31	3.4473078008098044e-31
K16958	553.0	824.0	-2.911931002278294	0.0	0.0
K14602	68.0	95.0	-2.753644989709692	1.3143794579238367e-59	1.7473884590609435e-59
K18653	86.0	239.0	-3.4561061925034298	2.6465768243509447e-184	6.424651835360897e-184
K02283	1180.0	359.0	-1.2566357910999593	3.0695930255266544e-74	4.487017475726061e-74
K19416	75.0	56.0	-2.1307934962867567	1.323489264518841e-26	1.416246631775717e-26
K09023	1644.0	1088.0	-2.12606768095284	0.0	0.0
K21948	73.0	195.0	-3.409976269962576	5.4658366824067165e-149	1.1763175808118967e-148
K22507	193.0	99.0	-1.7598613395753038	1.6400249190593761e-35	1.8374149428745762e-35
K08167	461.0	402.0	-2.3216156277476725	5.93728445965589e-200	1.5398198122194042e-199
K09813	215.0	211.0	-2.4177203631644995	9.977710562034205e-112	1.8452132383555134e-111
K07319	515.0	30.0	0.401721921658601	0.018762264742519033	0.018867755387657694
K25190	636.0	485.0	-2.1966014393131132	7.986679197980352e-224	2.24956633427928e-223
K23230	63.0	150.0	-3.288748654967244	2.2571644386738938e-111	4.172712997002163e-111
K06893	198.0	119.0	-1.9191842067131497	1.2419455550935911e-47	1.5048786208344313e-47
K15852	920.0	416.0	-1.6625882599265676	7.327684281616489e-131	1.4620335809695369e-130
K15756	837.0	678.0	-2.28024909957938	0.0	0.0
K07488	201.0	52.0	-1.0786323735895211	1.0651761851860975e-9	1.085551960808298e-9
K12685	89.0	62.0	-2.0623953850776844	4.178558523260346e-28	4.502199028504263e-28
K14256	547.0	502.0	-2.384704250700722	3.584616352500646e-257	1.1529710143431748e-256
K01790	77.0	121.0	-2.8738722693746888	5.98436420795145e-79	9.024298691183637e-79
K16962	546.0	817.0	-2.915239819700944	0.0	0.0
K17214	793.0	881.0	-2.624035070431865	0.0	0.0
K07321	128.0	163.0	-2.671344393808058	1.5658134398222074e-97	2.679054904895666e-97
K24530	71.0	138.0	-3.086565331278863	1.411364357694782e-96	2.405756536193148e-96
K00847	581.0	563.0	-2.44667174639218	3.999964117639178e-297	1.4860400816867213e-296
K05794	40.0	61.0	-2.833025782609497	4.235999624646391e-40	4.86780314828571e-40
K18583	1044.0	760.0	-2.182328599951713	0.0	0.0
K19310	87.0	155.0	-3.003244010711012	2.759128513267443e-105	4.941958367111357e-105
K21022	556.0	553.0	-2.4716363356126787	1.3089656467429193e-295	4.84501105608909e-295
K20428	569.0	645.0	-2.6143445926867264	0.0	0.0
K00885	267.0	347.0	-2.7144693043732246	1.113335177653641e-208	2.9625837245958736e-208
K10555	379.0	531.0	-2.8125517921908485	0.0	0.0
K08196	1846.0	1077.0	-1.9962422320079392	0.0	0.0
K24409	61.0	117.0	-3.0697792643974084	9.69719588663944e-82	1.499801019156588e-81
K20597	113.0	126.0	-2.534788759706683	1.9477877732821347e-71	2.788599533618334e-71
K18252	86.0	128.0	-2.8212458553517914	8.885625567724459e-82	1.3751301867479632e-81
K22490	492.0	337.0	-2.072015698455035	4.023781558883039e-145	8.567643727417627e-145
K20982	65.0	57.0	-2.289494078241072	1.5318869100484303e-29	1.6623379513591636e-29
K11961	594.0	637.0	-2.5576062861997326	0.0	0.0
K18959	190.0	25.0	-0.4192086396057918	0.08030116509269877	0.08068784807067325
K07713	220.0	220.0	-2.4375003432577724	1.508632327474668e-117	2.8672602261833542e-117
