Query_name,Agricultural land,Grasslands,Other,Peat,Rhizosphere,Temperate forest,Tropical forest
K00360,0.00487892974120139,-0.0015726913547494264,0.0028218121819259534,-0.0018959305325280107,0.0016927554608272576,-0.001634423948825071,-0.005767260024610014
K00367,-0.0006417939195569951,-0.0019730058835961232,0.0010342510365979516,-0.0026955544841946954,0.0009111701048146601,-0.0020927170965205594,0.005314785364760983
K00372,-0.0017224683587823092,-0.0007400486071144501,0.0009839047046300308,-0.0013661453206534801,0.0012486403668812568,-0.0014704071452347565,0.0007600224943598154
K00375,0.0016276531782239115,-0.005308224538139527,0.002998725053639545,-0.005078510481773419,0.0037377816577279068,-0.004511885646421734,0.0036057593714711707
K00382,0.0004469719808491157,-0.0032272202505435003,0.0028953720828500907,-0.003658875917177996,0.002440903616518698,-0.004353060064687163,0.002808988948107631
K00383,0.0004886310589168674,-0.003205434633276683,0.003033899473743316,-0.0037946730070211763,0.0023831836649905926,-0.0043355173010300235,0.0028310138439086156
K00400,-0.005169041078618912,0.0007707892725696802,0.0018836770806270157,-0.003083688713994234,0.001033750428431438,-0.003093201846461716,0.004762262268633351
K00404,-0.004053320798842338,-0.0012958043550554492,0.0034997695002976425,-0.0010258420895257049,0.0015809586563586275,-0.0017260313719911307,-0.003940274963883334
K00425,-0.003629289830957251,0.0008847550204294396,0.0007413872047677045,-0.0010701213781407236,0.0006931534342949041,-0.00121515594144983,0.0011648652650758215
K00426,-0.003209543482749722,0.0006808746751344488,0.0006451516474857022,-0.0009633345496003682,0.000709509117564917,-0.001083411468335193,0.0009587456355057896
K00428,0.0002318506546976615,-0.0011744023739243348,0.00024051413484825476,0.00023180103077038872,0.0008609538653325586,0.0001953049397817948,-0.002231625039970268
K00433,0.04270018258655377,-0.006999758966662906,0.015170433185785778,-0.020887740764954598,0.012804722362301556,-0.00906176856473653,-0.030867773797536344
K00446,0.004705260294062371,-0.0021404706309446635,-0.0001989929739998527,-0.0016793816147459113,0.0033087529174138574,-0.0014384522350372778,-0.003247161563869126
K00448,0.00279839519896685,-0.001788445048113537,0.0015403844300904343,-0.0023961781615523593,0.002261263903686719,-0.0013709152944506437,-0.00254316162865779
K00455,-0.0007786879451224319,-0.0009887228822147648,0.00010595481392438465,-0.0006532200984956825,0.0019782103173721787,-0.0006602225553363274,-0.0016957982292098862
K00457,0.0005776044884517762,0.0005163467270347724,0.0004824258122233131,-0.0012669676974096983,0.0017481436047642198,-0.0013091528473321854,-0.0022628455940471915
K00462,0.004339134759734754,-0.00198760990516884,-0.0004176125653572018,-0.0013433740418385787,0.0038301214536808174,-0.002381743848748672,-0.0034407298596084335
K00477,-0.007590918860958981,-7.234513053995212e-05,0.0008444802164617524,-0.0023018496609660305,0.00695357981336524,-0.0030816561103173723,-0.006880673376177468
K00480,-0.0013892604998555847,-0.002310321468007936,0.0008064622425815114,-0.002387530301411317,0.003889793738563978,-0.000847445725804922,-0.0029161448291949678
K00481,0.003958532173734024,-0.0026381163576553856,0.0006009557620016687,-0.0010333222075521711,0.001769876955681883,-0.0026042595615756244,4.005662735049194e-05
K00484,0.012788362464875254,-0.003442927795685423,0.003315424625599301,-0.0038160628855296416,0.002284139206737176,-0.0038122473156715574,-0.004409298881957156
K00492,0.0039597696150754464,-0.0018671613549306068,-0.00011316434789864983,-0.0019066881553461178,0.003881156114873567,-0.0011251152142671035,-0.004711390146418635
K00494,0.0019294775202941036,0.0002974747350522219,0.0006013176162184107,-0.0009932505086210526,0.0001506797258789735,0.0012951553973399523,-0.002832229469128172
K00499,0.00621628940625286,-0.0031738624270509293,0.0003556750621978185,-0.00303615740023292,0.005695608919498162,-0.0031264213663174463,-0.005529710043421842
K00520,0.0019957183767703025,-0.0017848182161718234,0.0017985846634496277,-0.0021719319441214024,0.00026306984464141237,-0.0026503067533658834,0.003455249938951283
K00525,-0.0004697356886388355,-0.0016994182468752926,0.0010783244266268867,-1.080899077212617e-05,0.000663079216114639,-0.001669749863497568,0.00013822372587821909
K00529,0.005134902925794802,-0.0047416731823272835,0.006197975561697195,-0.004761707110425526,0.004240053291537112,-0.004892857032108708,-0.006998973041385745
K00530,0.003946347644924769,-0.005789210022418633,0.00508008505975897,-0.0043138703684441875,0.004673642210068862,-0.0045046393747938335,-0.005273151794516639
K00574,-0.002788042832829618,-0.0003178846612381639,0.0008924015620245589,-0.00021111897313153737,8.07591519487201e-05,-0.0006186135448138476,0.0008387152637506927
K00575,-0.001006885853515932,-0.0011335475120626709,0.00031947342301670605,-0.0002830133278670844,0.001795046968841727,-3.04126051373276e-05,-0.002886537337210935
K00590,-0.0009261978502116403,-0.0007470256211345483,-0.00017358592016964046,0.001962804093145807,-0.0005872630735069417,3.5653568720962014e-06,-0.000445980130677047
K00596,-0.007146896010332886,-0.005474208412035954,0.0040821767629416,-0.004798238203367011,0.006948655314563191,-0.0070050039733896095,0.0008077140752891823
K00598,0.0030689708589620194,-0.00021607100465257138,0.001435647859297585,-0.001934926267676679,-4.08614370807575e-05,-0.0011765339692231518,0.0005546816078452686
K00626,0.01218247912214089,0.011750470142347163,0.0015275563094879895,-0.008379758211504133,0.00864574162329955,-0.012826249962023696,-0.011831473544846068
K00627,-0.0012180184988741418,0.003099647159642547,0.0002390361618199997,-0.000966327107319311,0.0009034062009976759,-0.0015270862276737965,-0.001585194416856656
K00632,0.012403285701199947,0.008846066728039361,0.00203839602580013,-0.0080747380302872,0.008833444195064422,-0.012688255661883405,-0.011286697561548823
K00639,-0.004636534711231172,-0.002529225241151844,-0.0005615177973886708,-0.0016187748400685446,0.0037300896639424932,0.00020802472833985564,-0.00035258936836049764
K00643,-0.0027699705368406146,-0.0012623514107034002,-0.0003139761446446531,-0.0012252064178875858,0.0016914073484457519,0.00012448440037765156,0.0012763068909120833
K00645,-0.0010750716460108092,-0.0018042853594379981,0.0023112665590108127,-0.0016995861623130537,0.00022012808610858664,-7.732413181050299e-05,3.220482364304239e-05
K00646,0.002976653855362653,-0.002621058745102876,0.002395531192512445,-0.0025439337372818787,0.0005120372416348888,-0.0024172797891166427,0.002261716767085958
K00648,0.0004956025556738365,2.4588568842750274e-05,0.0005321849309552479,-0.0015375290690634016,0.0007561131876607001,-0.00026823379007917585,-0.00020748177380238269
K00654,-0.00507721278203978,-0.0034483300535138018,-2.907525298656105e-05,-0.0016751580761258421,0.003968842032562579,2.2453861108783488e-05,-0.0005855731270397783
K00658,-0.000967482811022245,0.0033632975458622637,0.00045744392782828515,-0.0010119935732899987,0.0010369544807321976,-0.0013947711934012685,-0.002865705193404157
K00666,0.0568663468553125,-0.003433183835434975,0.004755949255094215,-0.016970556648237187,0.007629636822143858,-0.00975582587395627,-0.013026847187008117
K00681,-0.002475677611896995,-0.0031463238924163417,0.0004982100764032285,-0.000245112475946883,0.0015264618342501948,-0.0016085053599185213,0.002117648026542029
K00713,0.01063872892540215,-0.0037712823752857963,0.0012875533461977513,-0.001986592231189903,0.002935105108750844,-0.0020905977851619654,-0.0056309585508079844
K00815,-0.0016889399377273695,-0.0025715879950152193,0.0015719541326458422,-0.003018785311278421,0.00321767859161224,-0.0030546515031939963,0.0014220322066488056
K00816,-0.0021540586192079943,-0.0001980359414252563,5.1263490087390396e-05,-0.0008098583836464875,0.0011630880404245938,-0.000916663461311809,0.0009598803211108639
K00817,-0.006074289110424021,-0.00888189032624775,0.004328776532951123,-0.007191031576673879,0.008067960078316769,-0.006357982109707749,0.0038600824799063225
K00819,-0.005531395876993135,-0.005981198383893587,0.002672173903348148,-0.004387459572185098,0.00682949825749182,-0.006754698622773716,0.002731911252122717
K00821,-0.006611807315966662,-0.006069240779076819,0.003331511877915026,-0.004456785276055845,0.007010831197416496,-0.0069855706841628964,0.0019466859772566392
K00822,-0.004992643039121204,-0.0065462310007715655,0.0025337114760004063,-0.004114780818630274,0.0071309795244728,-0.006815130900951611,0.0021606726978748094
K00823,-0.0064426463173733765,-0.005794573184614997,0.0033583066722513654,-0.00481196244741762,0.007366345055940202,-0.00690572106084414,0.0011800465133734394
K00825,-0.004208079201338779,-0.005526351734046722,0.003553481667886558,-0.00493690409835633,0.005159252822403337,-0.00465561244902633,0.0021474298089084955
K00826,-0.0015548343094473427,-0.0010502825730217679,0.0010685660276564804,-0.0005126495686732138,0.0010118498761135318,9.797305203286263e-05,-0.002106141990844925
K00827,-0.005522581706628702,-0.005078838527518005,0.0026625923593269,-0.003521953340547529,0.0052808270097506995,-0.0061399849298200285,0.0033349317045684
K00833,-0.006408657792730071,-0.006411878966977968,0.0038363910187252178,-0.0046429373235840005,0.007379760490063782,-0.007008246054435268,0.0005559606604286899
K00835,-0.002290815473877629,-0.0031516043089464254,0.0008537675250146896,-0.0031054208325805555,0.0035955195495605595,-0.0027698942246537853,0.002730810246082299
K00836,-0.006260776576730465,-0.005673975872751559,0.002876863992753487,-0.004381174502131211,0.006839682148218204,-0.006765924897603804,0.002346292206861145
K00837,-0.00719604500128084,-0.004653137435305169,0.00357202947177536,-0.005888823920460598,0.004919155237586722,-0.0047656104236408914,0.005234650082730743
K00838,-0.0014339617624524392,0.00018113381670117017,0.001238403949332157,-0.002228539488744583,0.001121906386357223,-0.0014485229784499106,0.0009562490591972134
K00840,-0.007235407581899315,-0.004888010525742715,0.003991929676462947,-0.0033515618869135086,0.006086021959662154,-0.004610753611017898,-0.0030084799917268574
K00841,-0.0011439354317483018,-0.0031333513016977154,0.002076255626693184,-0.003410835715645066,0.0034871728477088824,-0.003211090565649908,0.0008540988704956944
K00847,0.0038317815476484507,-0.008787340904299692,0.0036395175544997886,-0.004241213866958709,0.0050007215416146,-0.0035224451680904018,-0.0012651434018990015
K00853,-0.001160882809738288,-0.002007281566866105,0.0021468791687888162,-0.0020561746946427665,0.0015207898482619553,-0.001880352907463066,0.000329712141547888
K00854,0.0004831812671044258,-0.0034480615494161338,0.00411675086475702,-0.002957483390325918,0.0024565984194723964,-0.003736393073414021,-0.0016684831202998702
K00856,0.00021093734465424966,-0.004095473939239898,0.0021274892514280726,-0.002329933169070225,0.0032796832327397574,-0.0017250139687799957,-0.002284148627007398
K00862,0.000845341824679117,-0.0028352829428598338,0.003893017898636876,-0.002684684620834569,0.0021080457236760013,-0.0032429560439596367,-0.0022479231468070793
K00864,0.001184363645194596,-0.0019974228585301224,0.0020829635106954488,-0.0018478902518196737,0.0015756400853452301,-0.0026242268591632487,-0.00035653675007398536
K00879,-0.0007584675348921302,3.4531277930002145e-05,0.0034255263834971957,-0.0033250310004369647,0.0020569456685924875,-0.003963336994045338,-0.001125986148975274
K00880,0.00041819696644355574,-0.0025562110215931132,0.0032895650586432326,-0.0024058747369910282,0.0020971292248424,-0.0031355253083068203,-0.0016176781470000157
K00881,-0.0050564771784164944,-0.004414297481101883,0.0029940572400239864,-0.0015865443965986682,0.001084197839118788,-0.0027948946886003283,0.004393737186926318
K00882,0.000860502460348322,-0.0060563272106081735,0.0021847021341151055,-0.003377500394246139,0.003902182109636303,-0.0030134468462973555,0.0011866155888987594
K00885,-0.0057958658031709446,-0.005436040888135291,0.003409483173261562,-0.002164902011941514,0.0009983755922949049,-0.00342036989796346,0.006957618579671115
K00897,0.016889826385935693,0.006175153004351956,0.0006621983247810329,-0.004628222400047914,0.0007607021560926264,-0.0029297858121893764,-0.0065212495492461475
K00917,0.0016164814439409221,-0.005158540608344533,0.0020015390148889712,-0.003118789294120362,0.003011899335824278,-0.0024077990857607123,0.0012434218344793244
K00978,0.0020074402442276174,-0.0017531997443575081,0.00012094487464702836,-0.0014211883668878308,0.0020328712776059624,-0.0013984878063602324,-0.0002642564119999068
K00986,0.011902361864303846,-0.0027890328173874692,0.0009550471474639465,0.003933240774367898,-0.0020562468809540344,-0.002752701023404273,-0.004019419993303527
K00992,-0.0005327374594237723,-0.0031070743408462475,0.0013026977567859109,-0.002105686129071067,0.003320128986646718,-0.001840898914749818,-0.0014783758962452571
